m49_code,country,region,cpc_code,commodity,year,loss_percentage,loss_quantity,activity,food_supply_stage,treatment,cause_of_loss,sample_size,method_data_collection
108,Burundi,Unknown,0114,Sorghum,2014,3.6,0.0,"Shelling, Threshing",Unknown,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0114,Sorghum,2014,2.16667,0.0,Transportation,Farm,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0118,Millet,2014,3.5,0.0,"Drying, Harvesting",Harvest,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0118,Millet,2014,1.175,0.0,Storage,Farm,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0118,Millet,2014,2.0,0.0,"Shelling, Threshing",Unknown,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0118,Millet,2014,2.5,0.0,Transportation,Farm,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0118,Millet,2014,2.5,0.0,Winnowing,Farm,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0111,Wheat,2013,4.43333,0.0,"Drying, Harvesting",Harvest,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0111,Wheat,2013,4.86667,0.0,Storage,Farm,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0111,Wheat,2013,3.5,0.0,"Shelling, Threshing",Unknown,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0111,Wheat,2013,2.5,0.0,Transportation,Farm,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0112,Maize (corn),2013,5.26375,0.0,Storage,Farm,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0112,Maize (corn),2013,1.32,0.0,"Shelling, Threshing",Unknown,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0112,Maize (corn),2013,2.35714,0.0,Transportation,Farm,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0112,Maize (corn),2013,4.0,0.0,Drying,Farm,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0112,Maize (corn),2013,6.42,0.0,"Drying, Harvesting",Harvest,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0113,Rice,2013,4.40333,0.0,"Drying, Harvesting",Harvest,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0113,Rice,2013,1.2,0.0,Storage,Farm,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0113,Rice,2013,3.13714,0.0,"Shelling, Threshing",Unknown,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0113,Rice,2013,1.25,0.0,Transportation,Farm,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0113,Rice,2013,2.5,0.0,Winnowing,Farm,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0114,Sorghum,2013,4.55,0.0,"Drying, Harvesting",Harvest,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0114,Sorghum,2013,2.69444,0.0,Storage,Farm,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0114,Sorghum,2013,3.6,0.0,"Shelling, Threshing",Unknown,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0114,Sorghum,2013,2.16667,0.0,Transportation,Farm,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0118,Millet,2013,3.5,0.0,"Drying, Harvesting",Harvest,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0118,Millet,2013,1.175,0.0,Storage,Farm,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0118,Millet,2013,2.0,0.0,"Shelling, Threshing",Unknown,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0118,Millet,2013,2.5,0.0,Transportation,Farm,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0118,Millet,2013,2.5,0.0,Winnowing,Farm,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0111,Wheat,2012,4.43333,0.0,"Drying, Harvesting",Harvest,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0111,Wheat,2012,4.86667,0.0,Storage,Farm,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0111,Wheat,2012,3.5,0.0,"Shelling, Threshing",Unknown,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0111,Wheat,2012,2.5,0.0,Transportation,Farm,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0112,Maize (corn),2012,5.26375,0.0,Storage,Farm,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0112,Maize (corn),2012,1.32,0.0,"Shelling, Threshing",Unknown,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0112,Maize (corn),2012,2.35714,0.0,Transportation,Farm,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0112,Maize (corn),2012,4.0,0.0,Drying,Farm,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0112,Maize (corn),2012,6.42,0.0,"Drying, Harvesting",Harvest,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0113,Rice,2012,4.40333,0.0,"Drying, Harvesting",Harvest,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0113,Rice,2012,1.2,0.0,Storage,Farm,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0113,Rice,2012,3.13714,0.0,"Shelling, Threshing",Unknown,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0113,Rice,2012,1.25,0.0,Transportation,Farm,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0113,Rice,2012,2.5,0.0,Winnowing,Farm,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0114,Sorghum,2012,4.55,0.0,"Drying, Harvesting",Harvest,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0114,Sorghum,2012,2.69444,0.0,Storage,Farm,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0114,Sorghum,2012,3.6,0.0,"Shelling, Threshing",Unknown,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0114,Sorghum,2012,2.16667,0.0,Transportation,Farm,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0118,Millet,2012,3.5,0.0,"Drying, Harvesting",Harvest,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0118,Millet,2012,1.175,0.0,Storage,Farm,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0118,Millet,2012,2.0,0.0,"Shelling, Threshing",Unknown,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0118,Millet,2012,2.5,0.0,Transportation,Farm,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0118,Millet,2012,2.5,0.0,Winnowing,Farm,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0111,Wheat,2011,4.43333,0.0,"Drying, Harvesting",Harvest,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0111,Wheat,2011,4.86667,0.0,Storage,Farm,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0111,Wheat,2011,3.5,0.0,"Shelling, Threshing",Unknown,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0111,Wheat,2011,2.5,0.0,Transportation,Farm,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0112,Maize (corn),2011,5.26375,0.0,Storage,Farm,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0112,Maize (corn),2011,1.32,0.0,"Shelling, Threshing",Unknown,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0112,Maize (corn),2011,2.35714,0.0,Transportation,Farm,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0112,Maize (corn),2011,4.0,0.0,Drying,Farm,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0112,Maize (corn),2011,6.42,0.0,"Drying, Harvesting",Harvest,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0113,Rice,2011,4.40333,0.0,"Drying, Harvesting",Harvest,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0113,Rice,2011,1.2,0.0,Storage,Farm,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0113,Rice,2011,3.13714,0.0,"Shelling, Threshing",Unknown,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0113,Rice,2011,1.25,0.0,Transportation,Farm,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0113,Rice,2011,2.5,0.0,Winnowing,Farm,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0114,Sorghum,2011,4.55,0.0,"Drying, Harvesting",Harvest,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0114,Sorghum,2011,2.69444,0.0,Storage,Farm,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0114,Sorghum,2011,3.6,0.0,"Shelling, Threshing",Unknown,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0114,Sorghum,2011,2.16667,0.0,Transportation,Farm,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0118,Millet,2011,3.5,0.0,"Drying, Harvesting",Harvest,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0118,Millet,2011,1.175,0.0,Storage,Farm,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0118,Millet,2011,2.0,0.0,"Shelling, Threshing",Unknown,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0118,Millet,2011,2.5,0.0,Transportation,Farm,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0118,Millet,2011,2.5,0.0,Winnowing,Farm,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0111,Wheat,2010,4.43333,0.0,"Drying, Harvesting",Harvest,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0111,Wheat,2010,4.86667,0.0,Storage,Farm,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0111,Wheat,2010,3.5,0.0,"Shelling, Threshing",Unknown,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0111,Wheat,2010,2.5,0.0,Transportation,Farm,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0112,Maize (corn),2010,5.26375,0.0,Storage,Farm,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0112,Maize (corn),2010,1.32,0.0,"Shelling, Threshing",Unknown,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0112,Maize (corn),2010,2.35714,0.0,Transportation,Farm,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0112,Maize (corn),2010,4.0,0.0,Drying,Farm,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0112,Maize (corn),2010,6.42,0.0,"Drying, Harvesting",Harvest,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0113,Rice,2010,4.40333,0.0,"Drying, Harvesting",Harvest,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0113,Rice,2010,1.2,0.0,Storage,Farm,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0113,Rice,2010,3.13714,0.0,"Shelling, Threshing",Unknown,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0113,Rice,2010,1.25,0.0,Transportation,Farm,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0113,Rice,2010,2.5,0.0,Winnowing,Farm,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0114,Sorghum,2010,4.55,0.0,"Drying, Harvesting",Harvest,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0114,Sorghum,2010,2.69444,0.0,Storage,Farm,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0114,Sorghum,2010,3.6,0.0,"Shelling, Threshing",Unknown,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0114,Sorghum,2010,2.16667,0.0,Transportation,Farm,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0118,Millet,2010,3.5,0.0,"Drying, Harvesting",Harvest,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0118,Millet,2010,1.175,0.0,Storage,Farm,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0118,Millet,2010,2.0,0.0,"Shelling, Threshing",Unknown,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0118,Millet,2010,2.5,0.0,Transportation,Farm,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0118,Millet,2010,2.5,0.0,Winnowing,Farm,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0111,Wheat,2009,4.43333,0.0,"Drying, Harvesting",Harvest,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0111,Wheat,2009,4.86667,0.0,Storage,Farm,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0111,Wheat,2009,3.5,0.0,"Shelling, Threshing",Unknown,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0111,Wheat,2009,2.5,0.0,Transportation,Farm,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0112,Maize (corn),2009,5.26375,0.0,Storage,Farm,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0112,Maize (corn),2009,1.32,0.0,"Shelling, Threshing",Unknown,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0112,Maize (corn),2009,2.35714,0.0,Transportation,Farm,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0112,Maize (corn),2009,4.0,0.0,Drying,Farm,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0112,Maize (corn),2009,6.42,0.0,"Drying, Harvesting",Harvest,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0113,Rice,2009,4.40333,0.0,"Drying, Harvesting",Harvest,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0113,Rice,2009,1.2,0.0,Storage,Farm,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0113,Rice,2009,3.13714,0.0,"Shelling, Threshing",Unknown,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0113,Rice,2009,1.25,0.0,Transportation,Farm,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0113,Rice,2009,2.5,0.0,Winnowing,Farm,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0114,Sorghum,2009,4.55,0.0,"Drying, Harvesting",Harvest,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0114,Sorghum,2009,2.69444,0.0,Storage,Farm,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0114,Sorghum,2009,3.6,0.0,"Shelling, Threshing",Unknown,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0114,Sorghum,2009,2.16667,0.0,Transportation,Farm,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0118,Millet,2009,3.5,0.0,"Drying, Harvesting",Harvest,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0118,Millet,2009,1.175,0.0,Storage,Farm,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0118,Millet,2009,2.0,0.0,"Shelling, Threshing",Unknown,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0118,Millet,2009,2.5,0.0,Transportation,Farm,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0118,Millet,2009,2.5,0.0,Winnowing,Farm,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0111,Wheat,2008,4.43333,0.0,"Drying, Harvesting",Harvest,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0111,Wheat,2008,4.86667,0.0,Storage,Farm,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0111,Wheat,2008,3.5,0.0,"Shelling, Threshing",Unknown,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0111,Wheat,2008,2.5,0.0,Transportation,Farm,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0112,Maize (corn),2008,5.26375,0.0,Storage,Farm,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0112,Maize (corn),2008,1.32,0.0,"Shelling, Threshing",Unknown,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0112,Maize (corn),2008,2.35714,0.0,Transportation,Farm,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0112,Maize (corn),2008,4.0,0.0,Drying,Farm,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0112,Maize (corn),2008,6.42,0.0,"Drying, Harvesting",Harvest,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0113,Rice,2008,4.40333,0.0,"Drying, Harvesting",Harvest,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0113,Rice,2008,1.2,0.0,Storage,Farm,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0113,Rice,2008,3.13714,0.0,"Shelling, Threshing",Unknown,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0113,Rice,2008,1.25,0.0,Transportation,Farm,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0113,Rice,2008,2.5,0.0,Winnowing,Farm,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0114,Sorghum,2008,4.55,0.0,"Drying, Harvesting",Harvest,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0114,Sorghum,2008,2.69444,0.0,Storage,Farm,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0114,Sorghum,2008,3.6,0.0,"Shelling, Threshing",Unknown,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0114,Sorghum,2008,2.16667,0.0,Transportation,Farm,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0118,Millet,2008,3.5,0.0,"Drying, Harvesting",Harvest,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0118,Millet,2008,1.175,0.0,Storage,Farm,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0118,Millet,2008,2.0,0.0,"Shelling, Threshing",Unknown,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0118,Millet,2008,2.5,0.0,Transportation,Farm,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0118,Millet,2008,2.5,0.0,Winnowing,Farm,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0111,Wheat,2007,4.43333,0.0,"Drying, Harvesting",Harvest,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0111,Wheat,2007,4.86667,0.0,Storage,Farm,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0111,Wheat,2007,3.5,0.0,"Shelling, Threshing",Unknown,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0111,Wheat,2007,2.5,0.0,Transportation,Farm,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0112,Maize (corn),2007,5.26375,0.0,Storage,Farm,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0112,Maize (corn),2007,1.32,0.0,"Shelling, Threshing",Unknown,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0112,Maize (corn),2007,2.35714,0.0,Transportation,Farm,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0112,Maize (corn),2007,4.0,0.0,Drying,Farm,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0112,Maize (corn),2007,6.42,0.0,"Drying, Harvesting",Harvest,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0113,Rice,2007,4.40333,0.0,"Drying, Harvesting",Harvest,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0113,Rice,2007,1.2,0.0,Storage,Farm,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0113,Rice,2007,3.13714,0.0,"Shelling, Threshing",Unknown,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0113,Rice,2007,1.25,0.0,Transportation,Farm,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0113,Rice,2007,2.5,0.0,Winnowing,Farm,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0114,Sorghum,2007,4.55,0.0,"Drying, Harvesting",Harvest,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0114,Sorghum,2007,2.69444,0.0,Storage,Farm,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0114,Sorghum,2007,3.6,0.0,"Shelling, Threshing",Unknown,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0114,Sorghum,2007,2.16667,0.0,Transportation,Farm,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0118,Millet,2007,3.5,0.0,"Drying, Harvesting",Harvest,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0118,Millet,2007,1.175,0.0,Storage,Farm,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0118,Millet,2007,2.0,0.0,"Shelling, Threshing",Unknown,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0118,Millet,2007,2.5,0.0,Transportation,Farm,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0118,Millet,2007,2.5,0.0,Winnowing,Farm,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0111,Wheat,2006,4.43333,0.0,"Drying, Harvesting",Harvest,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0111,Wheat,2006,4.86667,0.0,Storage,Farm,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0111,Wheat,2006,3.5,0.0,"Shelling, Threshing",Unknown,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0111,Wheat,2006,2.5,0.0,Transportation,Farm,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0112,Maize (corn),2006,5.26375,0.0,Storage,Farm,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0112,Maize (corn),2006,1.32,0.0,"Shelling, Threshing",Unknown,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0112,Maize (corn),2006,2.35714,0.0,Transportation,Farm,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0112,Maize (corn),2006,4.0,0.0,Drying,Farm,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0112,Maize (corn),2006,6.42,0.0,"Drying, Harvesting",Harvest,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0113,Rice,2006,4.40333,0.0,"Drying, Harvesting",Harvest,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0113,Rice,2006,1.2,0.0,Storage,Farm,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0113,Rice,2006,3.13714,0.0,"Shelling, Threshing",Unknown,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0113,Rice,2006,1.25,0.0,Transportation,Farm,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0113,Rice,2006,2.5,0.0,Winnowing,Farm,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0114,Sorghum,2006,4.55,0.0,"Drying, Harvesting",Harvest,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0114,Sorghum,2006,2.69444,0.0,Storage,Farm,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0114,Sorghum,2006,3.6,0.0,"Shelling, Threshing",Unknown,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0114,Sorghum,2006,2.16667,0.0,Transportation,Farm,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0118,Millet,2006,3.5,0.0,"Drying, Harvesting",Harvest,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0118,Millet,2006,1.175,0.0,Storage,Farm,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0118,Millet,2006,2.0,0.0,"Shelling, Threshing",Unknown,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0118,Millet,2006,2.5,0.0,Transportation,Farm,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0118,Millet,2006,2.5,0.0,Winnowing,Farm,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0111,Wheat,2005,4.43333,0.0,"Drying, Harvesting",Harvest,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0111,Wheat,2005,4.86667,0.0,Storage,Farm,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0111,Wheat,2005,3.5,0.0,"Shelling, Threshing",Unknown,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0111,Wheat,2005,2.5,0.0,Transportation,Farm,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0112,Maize (corn),2005,5.26375,0.0,Storage,Farm,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0112,Maize (corn),2005,1.32,0.0,"Shelling, Threshing",Unknown,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0112,Maize (corn),2005,2.35714,0.0,Transportation,Farm,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0112,Maize (corn),2005,4.0,0.0,Drying,Farm,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0112,Maize (corn),2005,6.42,0.0,"Drying, Harvesting",Harvest,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0113,Rice,2005,4.40333,0.0,"Drying, Harvesting",Harvest,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0113,Rice,2005,1.2,0.0,Storage,Farm,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0113,Rice,2005,3.13714,0.0,"Shelling, Threshing",Unknown,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0113,Rice,2005,1.25,0.0,Transportation,Farm,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0113,Rice,2005,2.5,0.0,Winnowing,Farm,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0114,Sorghum,2005,4.55,0.0,"Drying, Harvesting",Harvest,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0114,Sorghum,2005,2.69444,0.0,Storage,Farm,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0114,Sorghum,2005,3.6,0.0,"Shelling, Threshing",Unknown,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0114,Sorghum,2005,2.16667,0.0,Transportation,Farm,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0118,Millet,2005,3.5,0.0,"Drying, Harvesting",Harvest,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0118,Millet,2005,1.175,0.0,Storage,Farm,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0118,Millet,2005,2.0,0.0,"Shelling, Threshing",Unknown,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0118,Millet,2005,2.5,0.0,Transportation,Farm,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0118,Millet,2005,2.5,0.0,Winnowing,Farm,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0111,Wheat,2004,4.43333,0.0,"Drying, Harvesting",Harvest,UNK,UNK,0.0,Modelled Estimates
108,Burundi,Unknown,0111,Wheat,2004,4.86667,0.0,Storage,Farm,UNK,UNK,0.0,Modelled Estimates
